tile_id,sensor,cloudCover,dayOrNight,year,month,day,image_quality
229079,TM,100,day,1983,8,12,0
229080,TM,100,day,1983,8,12,0
229081,TM,59,day,1983,8,12,0.41000000000000003
229082,TM,24,day,1983,8,12,0.76
229083,TM,72,day,1983,8,12,0.28
229084,TM,100,day,1983,8,12,0
229085,TM,49,day,1983,8,12,0.51
229086,TM,74,day,1983,8,12,0.26
229087,TM,11,day,1983,8,12,0.89
011019,TM,86,day,1983,2,10,0.14
011020,TM,100,day,1983,2,10,0
011021,TM,100,day,1983,2,10,0
011022,TM,100,day,1983,2,10,0
011023,TM,100,day,1983,2,10,0
011024,TM,100,day,1983,2,10,0
011025,TM,100,day,1983,2,10,0
011026,TM,100,day,1983,2,10,0
011027,TM,61,day,1983,2,10,0.39
011028,TM,7,day,1983,2,10,0.9299999999999999
011029,TM,3,day,1983,2,10,0.97
011030,TM,0,day,1983,2,10,1
011031,TM,5,day,1983,2,10,0.95
011032,TM,0,day,1983,2,10,1
027019,TM,0,day,1983,2,10,1
027020,TM,100,day,1983,2,10,0
027021,TM,100,day,1983,2,10,0
027022,TM,14,day,1983,2,10,0.86
027023,TM,35,day,1983,2,10,0.65
027024,TM,100,day,1983,2,10,0
027025,TM,67,day,1983,2,10,0.32999999999999996
027026,TM,100,day,1983,2,10,0
027027,TM,100,day,1983,2,10,0
027028,TM,100,day,1983,2,10,0
027029,TM,100,day,1983,2,10,0
027030,TM,9,day,1983,2,10,0.91
027031,TM,3,day,1983,2,10,0.97
027032,TM,100,day,1983,2,10,0
027033,TM,86,day,1983,2,10,0.14
027034,TM,68,day,1983,2,10,0.31999999999999995
027035,TM,92,day,1983,2,10,0.07999999999999996
027036,TM,100,day,1983,2,10,0
027037,TM,100,day,1983,2,10,0
027038,TM,87,day,1983,2,10,0.13
027039,TM,91,day,1983,2,10,0.08999999999999997
027040,TM,37,day,1983,2,10,0.63
027041,TM,1,day,1983,2,10,0.99
027042,TM,0,day,1983,2,10,1
059010,TM,59,day,1983,2,10,0.41000000000000003
059011,TM,3,day,1983,2,10,0.97
059012,TM,7,day,1983,2,10,0.9299999999999999
059013,TM,100,day,1983,2,10,0
059014,TM,63,day,1983,2,10,0.37
059015,TM,11,day,1983,2,10,0.89
059016,TM,60,day,1983,2,10,0.4
059017,TM,87,day,1983,2,10,0.13
059018,TM,44,day,1983,2,10,0.56
059019,TM,67,day,1983,2,10,0.32999999999999996
116200,TM,-1,night,1983,2,10,1.01
116201,TM,-1,night,1983,2,10,1.01
116202,TM,-1,night,1983,2,10,1.01
116203,TM,-1,night,1983,2,10,1.01
116204,TM,-1,night,1983,2,10,1.01
116205,TM,-1,night,1983,2,10,1.01
116206,TM,-1,night,1983,2,10,1.01
116207,TM,-1,night,1983,2,10,1.01
116208,TM,-1,night,1983,2,10,1.01
116209,TM,-1,night,1983,2,10,1.01
116210,TM,-1,night,1983,2,10,1.01
116211,TM,-1,night,1983,2,10,1.01
116212,TM,-1,night,1983,2,10,1.01
116213,TM,-1,night,1983,2,10,1.01
116214,TM,-1,night,1983,2,10,1.01
116215,TM,-1,night,1983,2,10,1.01
116217,TM,-1,night,1983,2,10,1.01
116218,TM,-1,night,1983,2,10,1.01
116219,TM,-1,night,1983,2,10,1.01
116220,TM,-1,night,1983,2,10,1.01
116221,TM,-1,night,1983,2,10,1.01
116222,TM,-1,night,1983,2,10,1.01
116223,TM,-1,night,1983,2,10,1.01
116224,TM,-1,night,1983,2,10,1.01
116225,TM,-1,night,1983,2,10,1.01
020016,TM,30,day,1983,2,9,0.7
020017,TM,26,day,1983,2,9,0.74
020018,TM,0,day,1983,2,9,1
020019,TM,0,day,1983,2,9,1
020020,TM,4,day,1983,2,9,0.96
020021,TM,8,day,1983,2,9,0.92
020022,TM,2,day,1983,2,9,0.98
020023,TM,5,day,1983,2,9,0.95
020024,TM,0,day,1983,2,9,1
020025,TM,1,day,1983,2,9,0.99
020026,TM,2,day,1983,2,9,0.98
020027,TM,1,day,1983,2,9,0.99
020028,TM,0,day,1983,2,9,1
020029,TM,62,day,1983,2,9,0.38
020032,TM,100,day,1983,2,9,0
020033,TM,100,day,1983,2,9,0
020034,TM,100,day,1983,2,9,0
020035,TM,100,day,1983,2,9,0
020036,TM,100,day,1983,2,9,0
020037,TM,100,day,1983,2,9,0
020038,TM,84,day,1983,2,9,0.16000000000000003
020039,TM,48,day,1983,2,9,0.52
020040,TM,0,day,1983,2,9,1
036025,TM,100,day,1983,2,9,0
036026,TM,89,day,1983,2,9,0.10999999999999999
036027,TM,78,day,1983,2,9,0.21999999999999997
036028,TM,86,day,1983,2,9,0.1088888888888889
036029,TM,57,day,1983,2,9,0.3344444444444445
036030,TM,26,day,1983,2,9,0.74
036031,TM,40,day,1983,2,9,0.6
036032,TM,65,day,1983,2,9,0.35
036034,TM,40,day,1983,2,9,0.6
036035,TM,41,day,1983,2,9,0.5900000000000001
036036,TM,19,day,1983,2,9,0.81
036037,TM,17,day,1983,2,9,0.83
036039,TM,0,day,1983,2,9,0.7777777777777778
036040,TM,1,day,1983,2,9,0.99
109210,TM,-1,night,1983,2,9,1.01
109211,TM,-1,night,1983,2,9,1.01
109212,TM,-1,night,1983,2,9,1.01
109213,TM,-1,night,1983,2,9,1.01
109214,TM,-1,night,1983,2,9,1.01
109215,TM,-1,night,1983,2,9,1.01
109216,TM,-1,night,1983,2,9,1.01
109217,TM,-1,night,1983,2,9,1.01
109218,TM,-1,night,1983,2,9,1.01
109219,TM,-1,night,1983,2,9,1.01
109220,TM,-1,night,1983,2,9,1.01
109221,TM,-1,night,1983,2,9,1.01
109222,TM,-1,night,1983,2,9,1.01
109223,TM,-1,night,1983,2,9,1.01
125211,TM,-1,night,1983,2,9,1.01
125212,TM,-1,night,1983,2,9,1.01
125213,TM,-1,night,1983,2,9,1.01
013022,TM,100,day,1983,2,8,0
013024,TM,100,day,1983,2,8,0
013025,TM,100,day,1983,2,8,0
013026,TM,100,day,1983,2,8,0
013027,TM,100,day,1983,2,8,0
013028,TM,100,day,1983,2,8,0
013029,TM,100,day,1983,2,8,0
013030,TM,83,day,1983,2,8,0.17000000000000004
013031,TM,69,day,1983,2,8,0.31000000000000005
029020,TM,6,day,1983,2,8,0.94
029021,TM,1,day,1983,2,8,0.99
029022,TM,7,day,1983,2,8,0.9299999999999999
029023,TM,7,day,1983,2,8,0.9299999999999999
029024,TM,1,day,1983,2,8,0.99
029025,TM,100,day,1983,2,8,0
029026,TM,45,day,1983,2,8,0.55
029027,TM,91,day,1983,2,8,0.08999999999999997
029028,TM,100,day,1983,2,8,0
029029,TM,95,day,1983,2,8,0.050000000000000044
029030,TM,44,day,1983,2,8,0.56
029031,TM,7,day,1983,2,8,0.9299999999999999
029032,TM,21,day,1983,2,8,0.79
029033,TM,35,day,1983,2,8,0.65
029034,TM,100,day,1983,2,8,0
029035,TM,77,day,1983,2,8,0.22999999999999998
029036,TM,62,day,1983,2,8,0.29555555555555557
029037,TM,2,day,1983,2,8,0.98
029038,TM,14,day,1983,2,8,0.86
029039,TM,84,day,1983,2,8,0.16000000000000003
045021,TM,48,day,1983,2,8,0.52
045022,TM,48,day,1983,2,8,0.52
045024,TM,29,day,1983,2,8,0.71
045025,TM,53,day,1983,2,8,0.47
045026,TM,65,day,1983,2,8,0.2722222222222222
045027,TM,100,day,1983,2,8,0
118203,TM,-1,night,1983,2,8,1.01
118204,TM,-1,night,1983,2,8,1.01
118205,TM,-1,night,1983,2,8,1.01
118206,TM,-1,night,1983,2,8,1.01
118207,TM,-1,night,1983,2,8,1.01
118208,TM,-1,night,1983,2,8,1.01
118209,TM,-1,night,1983,2,8,1.01
118210,TM,-1,night,1983,2,8,1.01
118211,TM,-1,night,1983,2,8,1.01
118212,TM,-1,night,1983,2,8,1.01
118213,TM,-1,night,1983,2,8,1.01
118214,TM,-1,night,1983,2,8,1.01
118215,TM,-1,night,1983,2,8,1.01
118216,TM,-1,night,1983,2,8,1.01
118217,TM,-1,night,1983,2,8,1.01
118218,TM,-1,night,1983,2,8,1.01
118219,TM,-1,night,1983,2,8,1.01
118220,TM,-1,night,1983,2,8,1.01
118221,TM,-1,night,1983,2,8,1.01
118222,TM,-1,night,1983,2,8,1.01
118223,TM,-1,night,1983,2,8,1.01
118224,TM,-1,night,1983,2,8,1.01
118225,TM,-1,night,1983,2,8,1.01
118226,TM,-1,night,1983,2,8,1.01
015020,TM,1,day,1983,2,6,0.99
015021,TM,1,day,1983,2,6,0.99
015022,TM,2,day,1983,2,6,0.98
015023,TM,13,day,1983,2,6,0.87
015024,TM,14,day,1983,2,6,0.86
015025,TM,9,day,1983,2,6,0.91
015026,TM,1,day,1983,2,6,0.99
015027,TM,20,day,1983,2,6,0.8
015028,TM,15,day,1983,2,6,0.85
015029,TM,55,day,1983,2,6,0.44999999999999996
015030,TM,100,day,1983,2,6,0
015031,TM,100,day,1983,2,6,0
015032,TM,100,day,1983,2,6,0
015033,TM,100,day,1983,2,6,0
015034,TM,100,day,1983,2,6,0
015035,TM,100,day,1983,2,6,0
015036,TM,100,day,1983,2,6,0
015037,TM,100,day,1983,2,6,0
015038,TM,0,day,1983,2,6,1
015039,TM,0,day,1983,2,6,1
015040,TM,100,day,1983,2,6,0
015041,TM,72,day,1983,2,6,0.28
015042,TM,34,day,1983,2,6,0.6599999999999999
015043,TM,23,day,1983,2,6,0.77
031021,TM,1,day,1983,2,6,0.99
031022,TM,2,day,1983,2,6,0.98
031023,TM,2,day,1983,2,6,0.98
031024,TM,5,day,1983,2,6,0.95
031025,TM,0,day,1983,2,6,1
031026,TM,8,day,1983,2,6,0.92
031027,TM,41,day,1983,2,6,0.5900000000000001
031029,TM,24,day,1983,2,6,0.76
031030,TM,4,day,1983,2,6,0.96
031031,TM,6,day,1983,2,6,0.94
031032,TM,4,day,1983,2,6,0.96
031033,TM,100,day,1983,2,6,0
031034,TM,21,day,1983,2,6,0.79
031035,TM,62,day,1983,2,6,0.38
031036,TM,100,day,1983,2,6,0
031037,TM,86,day,1983,2,6,0.14
031038,TM,93,day,1983,2,6,0.06999999999999995
047023,TM,40,day,1983,2,6,0.6
047024,TM,72,day,1983,2,6,0.28
047027,TM,100,day,1983,2,6,0
120203,TM,-1,night,1983,2,6,1.01
120204,TM,-1,night,1983,2,6,1.01
120205,TM,-1,night,1983,2,6,1.01
120206,TM,-1,night,1983,2,6,1.01
120207,TM,-1,night,1983,2,6,1.01
120208,TM,-1,night,1983,2,6,1.01
120209,TM,-1,night,1983,2,6,1.01
120210,TM,-1,night,1983,2,6,1.01
120211,TM,-1,night,1983,2,6,1.01
120212,TM,-1,night,1983,2,6,1.01
120213,TM,-1,night,1983,2,6,1.01
120214,TM,-1,night,1983,2,6,1.01
120215,TM,-1,night,1983,2,6,1.01
120216,TM,-1,night,1983,2,6,1.01
120217,TM,-1,night,1983,2,6,1.01
120218,TM,-1,night,1983,2,6,1.01
120219,TM,-1,night,1983,2,6,1.01
120220,TM,-1,night,1983,2,6,1.01
120221,TM,-1,night,1983,2,6,1.01
120222,TM,-1,night,1983,2,6,1.01
120223,TM,-1,night,1983,2,6,1.01
120224,TM,-1,night,1983,2,6,1.01
120225,TM,-1,night,1983,2,6,1.01
024017,TM,100,day,1983,2,5,0
024018,TM,99,day,1983,2,5,0.010000000000000009
024019,TM,100,day,1983,2,5,0
024020,TM,0,day,1983,2,5,1
024021,TM,2,day,1983,2,5,0.98
024022,TM,0,day,1983,2,5,1
024023,TM,0,day,1983,2,5,1
024024,TM,3,day,1983,2,5,0.97
024025,TM,2,day,1983,2,5,0.98
024026,TM,9,day,1983,2,5,0.91
024027,TM,100,day,1983,2,5,0
024028,TM,84,day,1983,2,5,0.16000000000000003
024029,TM,55,day,1983,2,5,0.44999999999999996
024030,TM,100,day,1983,2,5,0
024031,TM,100,day,1983,2,5,0
024032,TM,100,day,1983,2,5,0
024033,TM,100,day,1983,2,5,0
024034,TM,100,day,1983,2,5,0
024035,TM,100,day,1983,2,5,0
024036,TM,100,day,1983,2,5,0
024037,TM,100,day,1983,2,5,0
024038,TM,100,day,1983,2,5,0
024039,TM,90,day,1983,2,5,0.09999999999999998
024040,TM,94,day,1983,2,5,0.06000000000000005
040020,TM,5,day,1983,2,5,0.95
040021,TM,1,day,1983,2,5,0.99
040022,TM,4,day,1983,2,5,0.96
040025,TM,100,day,1983,2,5,0
040027,TM,3,day,1983,2,5,0.97
040029,TM,0,day,1983,2,5,1
040030,TM,0,day,1983,2,5,1
040031,TM,0,day,1983,2,5,1
040032,TM,1,day,1983,2,5,0.99
040033,TM,21,day,1983,2,5,0.79
040034,TM,79,day,1983,2,5,0.20999999999999996
040035,TM,83,day,1983,2,5,0.17000000000000004
040036,TM,41,day,1983,2,5,0.5900000000000001
040037,TM,55,day,1983,2,5,0.44999999999999996
056009,TM,3,day,1983,2,5,0.7544444444444445
056010,TM,4,day,1983,2,5,0.96
056011,TM,11,day,1983,2,5,0.89
056012,TM,8,day,1983,2,5,0.92
056013,TM,4,day,1983,2,5,0.96
056014,TM,5,day,1983,2,5,0.7388888888888888
056016,TM,100,day,1983,2,5,0
056017,TM,100,day,1983,2,5,0
056018,TM,100,day,1983,2,5,0
056019,TM,100,day,1983,2,5,0
056021,TM,100,day,1983,2,5,0
056022,TM,100,day,1983,2,5,0
113206,TM,-1,night,1983,2,5,1.01
113207,TM,-1,night,1983,2,5,1.01
113208,TM,-1,night,1983,2,5,1.01
113209,TM,-1,night,1983,2,5,1.01
113210,TM,-1,night,1983,2,5,1.01
113211,TM,-1,night,1983,2,5,1.01
113212,TM,-1,night,1983,2,5,1.01
113213,TM,-1,night,1983,2,5,1.01
113214,TM,-1,night,1983,2,5,1.01
113215,TM,-1,night,1983,2,5,1.01
113216,TM,-1,night,1983,2,5,1.01
113217,TM,-1,night,1983,2,5,1.01
113218,TM,-1,night,1983,2,5,1.01
113219,TM,-1,night,1983,2,5,1.01
113220,TM,-1,night,1983,2,5,1.01
113221,TM,-1,night,1983,2,5,1.01
113222,TM,-1,night,1983,2,5,1.01
113223,TM,-1,night,1983,2,5,1.01
113224,TM,-1,night,1983,2,5,1.01
017016,TM,100,day,1983,2,4,0
017017,TM,100,day,1983,2,4,0
017018,TM,100,day,1983,2,4,0
017019,TM,100,day,1983,2,4,0
017020,TM,3,day,1983,2,4,0.97
017021,TM,7,day,1983,2,4,0.9299999999999999
017022,TM,5,day,1983,2,4,0.95
017023,TM,10,day,1983,2,4,0.9
017024,TM,14,day,1983,2,4,0.86
017025,TM,21,day,1983,2,4,0.79
017026,TM,19,day,1983,2,4,0.81
017027,TM,35,day,1983,2,4,0.65
017028,TM,100,day,1983,2,4,0
017029,TM,100,day,1983,2,4,0
017030,TM,100,day,1983,2,4,0
017031,TM,100,day,1983,2,4,0
017032,TM,97,day,1983,2,4,0.030000000000000027
017033,TM,87,day,1983,2,4,0.13
017034,TM,75,day,1983,2,4,0.25
017035,TM,47,day,1983,2,4,0.53
017036,TM,0,day,1983,2,4,1
017037,TM,0,day,1983,2,4,1
017038,TM,5,day,1983,2,4,0.95
017039,TM,25,day,1983,2,4,0.75
017040,TM,46,day,1983,2,4,0.54
017041,TM,87,day,1983,2,4,0.13
017042,TM,0,day,1983,2,4,1
033018,TM,2,day,1983,2,4,0.98
033019,TM,0,day,1983,2,4,1
033020,TM,0,day,1983,2,4,1
033021,TM,1,day,1983,2,4,0.99
033022,TM,1,day,1983,2,4,0.99
033023,TM,0,day,1983,2,4,1
033024,TM,100,day,1983,2,4,0
033025,TM,100,day,1983,2,4,0
033026,TM,100,day,1983,2,4,0
033027,TM,100,day,1983,2,4,0
033028,TM,100,day,1983,2,4,0
033029,TM,37,day,1983,2,4,0.63
033030,TM,1,day,1983,2,4,0.99
033031,TM,10,day,1983,2,4,0.9
033032,TM,30,day,1983,2,4,0.7
033033,TM,84,day,1983,2,4,0.16000000000000003
033034,TM,100,day,1983,2,4,0
033035,TM,50,day,1983,2,4,0.5
033038,TM,69,day,1983,2,4,0.31000000000000005
033039,TM,49,day,1983,2,4,0.51
033040,TM,70,day,1983,2,4,0.30000000000000004
049018,TM,0,day,1983,2,4,1
049019,TM,0,day,1983,2,4,1
049020,TM,0,day,1983,2,4,1
049021,TM,28,day,1983,2,4,0.5599999999999999
049022,TM,100,day,1983,2,4,0
049024,TM,7,day,1983,2,4,0.9299999999999999
049025,TM,1,day,1983,2,4,0.99
010018,TM,0,day,1983,2,3,1
010019,TM,93,day,1983,2,3,0.06999999999999995
010020,TM,100,day,1983,2,3,0
010021,TM,100,day,1983,2,3,0
010022,TM,100,day,1983,2,3,0
010023,TM,100,day,1983,2,3,0
010024,TM,100,day,1983,2,3,0
010025,TM,100,day,1983,2,3,0
010026,TM,100,day,1983,2,3,0
010027,TM,100,day,1983,2,3,0
010028,TM,100,day,1983,2,3,0
010029,TM,100,day,1983,2,3,0
010030,TM,100,day,1983,2,3,0
026018,TM,0,day,1983,2,3,1
026019,TM,0,day,1983,2,3,1
026020,TM,0,day,1983,2,3,1
026021,TM,0,day,1983,2,3,1
026022,TM,0,day,1983,2,3,1
026023,TM,0,day,1983,2,3,1
026024,TM,0,day,1983,2,3,1
026025,TM,2,day,1983,2,3,0.98
026026,TM,8,day,1983,2,3,0.92
026027,TM,12,day,1983,2,3,0.88
026028,TM,52,day,1983,2,3,0.48
026029,TM,100,day,1983,2,3,0
026030,TM,100,day,1983,2,3,0
026031,TM,100,day,1983,2,3,0
026032,TM,45,day,1983,2,3,0.55
026033,TM,31,day,1983,2,3,0.69
026034,TM,57,day,1983,2,3,0.43000000000000005
026035,TM,23,day,1983,2,3,0.77
026036,TM,1,day,1983,2,3,0.99
026037,TM,0,day,1983,2,3,1
026038,TM,0,day,1983,2,3,1
026039,TM,19,day,1983,2,3,0.81
026040,TM,65,day,1983,2,3,0.35
026041,TM,97,day,1983,2,3,0.030000000000000027
026042,TM,98,day,1983,2,3,0.020000000000000018
026043,TM,100,day,1983,2,3,0
042018,TM,4,day,1983,2,3,0.96
042019,TM,4,day,1983,2,3,0.96
042020,TM,2,day,1983,2,3,0.98
042021,TM,0,day,1983,2,3,1
042022,TM,100,day,1983,2,3,0
042023,TM,100,day,1983,2,3,0
042024,TM,28,day,1983,2,3,0.72
042025,TM,27,day,1983,2,3,0.73
042026,TM,76,day,1983,2,3,0.24
042027,TM,31,day,1983,2,3,0.69
042028,TM,0,day,1983,2,3,1
042029,TM,0,day,1983,2,3,1
042030,TM,0,day,1983,2,3,1
042031,TM,3,day,1983,2,3,0.97
042032,TM,75,day,1983,2,3,0.25
042033,TM,86,day,1983,2,3,0.14
042034,TM,36,day,1983,2,3,0.64
042035,TM,42,day,1983,2,3,0.5800000000000001
042036,TM,70,day,1983,2,3,0.30000000000000004
042037,TM,35,day,1983,2,3,0.65
042038,TM,0,day,1983,2,3,1
003024,TM,0,day,1983,2,2,1
003025,TM,88,day,1983,2,2,0.12
003026,TM,52,day,1983,2,2,0.37333333333333335
003027,TM,31,day,1983,2,2,0.5366666666666666
019017,TM,9,day,1983,2,2,0.91
019018,TM,0,day,1983,2,2,1
019019,TM,100,day,1983,2,2,0
019020,TM,3,day,1983,2,2,0.97
019021,TM,2,day,1983,2,2,0.98
019022,TM,0,day,1983,2,2,1
019023,TM,23,day,1983,2,2,0.77
019024,TM,26,day,1983,2,2,0.74
019025,TM,100,day,1983,2,2,0
019026,TM,100,day,1983,2,2,0
019027,TM,100,day,1983,2,2,0
019028,TM,100,day,1983,2,2,0
019029,TM,100,day,1983,2,2,0
019030,TM,100,day,1983,2,2,0
019031,TM,100,day,1983,2,2,0
019033,TM,100,day,1983,2,2,0
019034,TM,71,day,1983,2,2,0.29000000000000004
019035,TM,46,day,1983,2,2,0.54
019036,TM,46,day,1983,2,2,0.54
019037,TM,27,day,1983,2,2,0.73
019038,TM,32,day,1983,2,2,0.6799999999999999
019039,TM,51,day,1983,2,2,0.49
019040,TM,0,day,1983,2,2,1
035018,TM,0,day,1983,2,2,1
035019,TM,0,day,1983,2,2,1
035021,TM,0,day,1983,2,2,1
035022,TM,18,day,1983,2,2,0.8200000000000001
035023,TM,17,day,1983,2,2,0.83
035024,TM,4,day,1983,2,2,0.96
035025,TM,2,day,1983,2,2,0.98
035026,TM,35,day,1983,2,2,0.65
035027,TM,100,day,1983,2,2,0
035028,TM,100,day,1983,2,2,0
035029,TM,70,day,1983,2,2,0.30000000000000004
035030,TM,41,day,1983,2,2,0.5900000000000001
035031,TM,30,day,1983,2,2,0.7
035032,TM,8,day,1983,2,2,0.92
035033,TM,9,day,1983,2,2,0.91
051018,TM,19,day,1983,2,2,0.81
051019,TM,56,day,1983,2,2,0.43999999999999995
051020,TM,24,day,1983,2,2,0.5911111111111111
051021,TM,16,day,1983,2,2,0.6533333333333333
051022,TM,98,day,1983,2,2,0.020000000000000018
051023,TM,85,day,1983,2,2,0.15000000000000002
051026,TM,0,day,1983,2,2,1
108211,TM,-1,night,1983,2,2,1.01
108212,TM,-1,night,1983,2,2,1.01
108213,TM,-1,night,1983,2,2,1.01
108214,TM,-1,night,1983,2,2,1.01
108215,TM,-1,night,1983,2,2,1.01
108216,TM,-1,night,1983,2,2,1.01
108217,TM,-1,night,1983,2,2,1.01
108218,TM,-1,night,1983,2,2,1.01
108219,TM,-1,night,1983,2,2,1.01
108220,TM,-1,night,1983,2,2,1.01
108221,TM,-1,night,1983,2,2,1.01
108222,TM,-1,night,1983,2,2,1.01
108223,TM,-1,night,1983,2,2,1.01
012018,TM,100,day,1983,2,1,0
012019,TM,76,day,1983,2,1,0.24
012020,TM,100,day,1983,2,1,0
012021,TM,55,day,1983,2,1,0.44999999999999996
012022,TM,44,day,1983,2,1,0.56
012023,TM,17,day,1983,2,1,0.83
012024,TM,12,day,1983,2,1,0.88
012025,TM,16,day,1983,2,1,0.84
012026,TM,71,day,1983,2,1,0.29000000000000004
012027,TM,88,day,1983,2,1,0.12
012028,TM,96,day,1983,2,1,0.040000000000000036
012029,TM,77,day,1983,2,1,0.22999999999999998
012030,TM,20,day,1983,2,1,0.8
012031,TM,22,day,1983,2,1,0.78
012032,TM,98,day,1983,2,1,0.020000000000000018
012033,TM,0,day,1983,2,1,1
012034,TM,0,day,1983,2,1,1
012035,TM,0,day,1983,2,1,1
012036,TM,0,day,1983,2,1,1
012037,TM,0,day,1983,2,1,1
012038,TM,0,day,1983,2,1,1
012039,TM,0,day,1983,2,1,1
012040,TM,0,day,1983,2,1,1
012041,TM,0,day,1983,2,1,1
012042,TM,0,day,1983,2,1,1
028017,TM,0,day,1983,2,1,1
028018,TM,0,day,1983,2,1,1
028019,TM,0,day,1983,2,1,1
028020,TM,11,day,1983,2,1,0.89
028021,TM,3,day,1983,2,1,0.97
028022,TM,6,day,1983,2,1,0.94
028023,TM,100,day,1983,2,1,0
028024,TM,100,day,1983,2,1,0
028025,TM,100,day,1983,2,1,0
028026,TM,3,day,1983,2,1,0.97
028027,TM,0,day,1983,2,1,1
028028,TM,3,day,1983,2,1,0.97
028029,TM,12,day,1983,2,1,0.88
028030,TM,100,day,1983,2,1,0
028031,TM,100,day,1983,2,1,0
028032,TM,79,day,1983,2,1,0.20999999999999996
028033,TM,100,day,1983,2,1,0
028034,TM,100,day,1983,2,1,0
028035,TM,100,day,1983,2,1,0
028036,TM,100,day,1983,2,1,0
028037,TM,100,day,1983,2,1,0
028038,TM,100,day,1983,2,1,0
028039,TM,48,day,1983,2,1,0.52
028040,TM,3,day,1983,2,1,0.97
028041,TM,10,day,1983,2,1,0.9
044025,TM,12,day,1983,2,1,0.88
044026,TM,47,day,1983,2,1,0.41222222222222227
044027,TM,61,day,1983,2,1,0.30333333333333334
044028,TM,68,day,1983,2,1,0.31999999999999995
044029,TM,49,day,1983,2,1,0.51
044031,TM,3,day,1983,2,1,0.97
044032,TM,15,day,1983,2,1,0.85
044033,TM,12,day,1983,2,1,0.88
044036,TM,0,day,1983,2,1,0.7777777777777778
117200,TM,-1,night,1983,2,1,1.01
117201,TM,-1,night,1983,2,1,1.01
117202,TM,-1,night,1983,2,1,1.01
117203,TM,-1,night,1983,2,1,1.01
117204,TM,-1,night,1983,2,1,1.01
117205,TM,-1,night,1983,2,1,1.01
117206,TM,-1,night,1983,2,1,1.01
117207,TM,-1,night,1983,2,1,1.01
117208,TM,-1,night,1983,2,1,1.01
117209,TM,-1,night,1983,2,1,1.01
117210,TM,-1,night,1983,2,1,1.01
117211,TM,-1,night,1983,2,1,1.01
117212,TM,-1,night,1983,2,1,1.01
117213,TM,-1,night,1983,2,1,1.01
117214,TM,-1,night,1983,2,1,1.01
117215,TM,-1,night,1983,2,1,1.01
117216,TM,-1,night,1983,2,1,1.01
117217,TM,-1,night,1983,2,1,1.01
117218,TM,-1,night,1983,2,1,1.01
117219,TM,-1,night,1983,2,1,1.01
117220,TM,-1,night,1983,2,1,1.01
117221,TM,-1,night,1983,2,1,1.01
117222,TM,-1,night,1983,2,1,1.01
117223,TM,-1,night,1983,2,1,1.01
117224,TM,-1,night,1983,2,1,1.01
117225,TM,-1,night,1983,2,1,1.01
005021,TM,0,day,1983,1,31,1
005022,TM,100,day,1983,1,31,0
005023,TM,100,day,1983,1,31,0
005024,TM,100,day,1983,1,31,0
005025,TM,100,day,1983,1,31,0
005026,TM,100,day,1983,1,31,0
005027,TM,100,day,1983,1,31,0
005028,TM,100,day,1983,1,31,0
005029,TM,100,day,1983,1,31,0
005030,TM,100,day,1983,1,31,0
021018,TM,2,day,1983,1,31,0.98
021019,TM,1,day,1983,1,31,0.99
021020,TM,62,day,1983,1,31,0.38
021021,TM,12,day,1983,1,31,0.88
021022,TM,45,day,1983,1,31,0.55
