tile_id,year,dayOrNight,total_quality,max_quality,image_count,month_count,distribution_quality,distribution_balance
029030,1983,day,2.7600000000000002,0.8200000000000001,4,2,0.115,-1
029031,1983,day,2.2,0.93,4,2,0.09166666666666667,-1
029032,1983,day,2.02,0.79,6,2,0.08166666666666667,-1
029033,1983,day,3.08,0.8200000000000001,6,2,0.12250000000000001,-1
029034,1983,day,2.4,0.97,4,1,0.08083333333333333,-1
029035,1983,day,3.68,0.99,6,2,0.10166666666666667,-1
029036,1983,day,4.411111111111111,0.99,6,2,0.10712962962962963,-1
029037,1983,day,5.52,0.98,6,2,0.15833333333333333,-1
029038,1983,day,5.62,1,6,2,0.155,-1
029039,1983,day,2,0.84,4,2,0.08333333333333333,-1
029040,1983,day,3.12,0.99,4,1,0.0825,-1
030019,1983,day,0.03000000000000002,0.03000000000000002,1,1,0.002500000000000002,-1
030020,1983,day,0.02000000000000001,0.02000000000000001,1,1,0.0016666666666666676,-1
030021,1983,day,1,1,1,1,0.08333333333333333,-1
030022,1983,day,1.98,0.99,2,1,0.0825,-1
030023,1983,day,2.5,0.99,3,1,0.0825,-1
030024,1983,day,2.92,1,3,1,0.08333333333333333,-1
030025,1983,day,3.76,0.98,4,1,0.08166666666666667,-1
030026,1983,day,3.84,0.99,4,1,0.0825,-1
030027,1983,day,3.4400000000000004,0.93,4,1,0.0775,-1
030028,1983,day,2.8600000000000003,0.81,4,1,0.0675,-1
030029,1983,day,2.1399999999999997,0.69,4,1,0.057499999999999996,-1
030030,1983,day,1.42,0.6699999999999999,4,1,0.055833333333333325,-1
030031,1983,day,1.38,0.69,2,1,0.057499999999999996,-1
030032,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
030033,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
030034,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
030035,1983,day,2.04,0.99,4,1,0.0825,-1
030036,1983,day,2.5,1,4,1,0.08333333333333333,-1
030037,1983,day,2.16,0.98,4,1,0.08166666666666667,-1
030038,1983,day,1.6400000000000001,0.65,4,1,0.05416666666666667,-1
030039,1983,day,1.08,0.54,2,1,0.045000000000000005,-1
031020,1983,day,0.97,0.97,1,1,0.08083333333333333,-1
031021,1983,day,2.7,0.99,3,2,0.1425,-1
031022,1983,day,2.13,0.98,3,2,0.09583333333333333,-1
031023,1983,day,2.52,0.98,3,2,0.12833333333333333,-1
031024,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
031025,1983,day,2.44,1,3,2,0.12,-1
031026,1983,day,2.6,0.92,4,2,0.10833333333333334,-1
031027,1983,day,2.2600000000000002,0.5900000000000001,4,2,0.09416666666666668,-1
031028,1983,day,1.28,0.64,2,1,0.05333333333333334,-1
031029,1983,day,3.2,0.84,4,2,0.13333333333333333,-1
031030,1983,day,1.92,0.96,2,1,0.08,-1
031031,1983,day,3.82,0.97,4,2,0.15916666666666665,-1
031032,1983,day,3.9,0.99,4,2,0.1625,-1
031033,1983,day,1.78,0.89,2,1,0.07416666666666667,-1
031034,1983,day,3.14,0.79,4,2,0.13083333333333333,-1
031035,1983,day,2.44,0.84,4,2,0.10166666666666667,-1
031036,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
031037,1983,day,2.2800000000000002,1,4,2,0.09500000000000001,-1
031038,1983,day,2.1399999999999997,1,4,2,0.08916666666666666,-1
031039,1983,day,1.86,0.93,2,1,0.0775,-1
031040,1983,day,2,1,2,1,0.08333333333333333,-1
032021,1983,day,0.54,0.54,1,1,0.045000000000000005,-1
032025,1983,day,0.08000000000000006,0.04000000000000003,2,1,0.0033333333333333357,-1
032026,1983,day,0.6000000000000001,0.30000000000000004,2,1,0.025000000000000005,-1
032027,1983,day,0.8799999999999999,0.43999999999999995,2,1,0.03666666666666666,-1
032028,1983,day,0.1399999999999999,0.06999999999999995,2,1,0.005833333333333329,-1
032029,1983,day,0.17999999999999994,0.08999999999999997,2,1,0.007499999999999997,-1
032031,1983,day,0.56,0.28,2,1,0.023333333333333334,-1
032032,1983,day,1.42,0.71,2,1,0.059166666666666666,-1
032033,1983,day,1.82,0.91,2,1,0.07583333333333334,-1
032034,1983,day,1.78,0.89,2,1,0.07416666666666667,-1
032035,1983,day,1.3,0.65,2,1,0.05416666666666667,-1
032036,1983,day,1.46,0.73,2,1,0.06083333333333333,-1
033018,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
033019,1983,day,1,1,1,1,0.08333333333333333,-1
033020,1983,day,2,1,2,2,0.16666666666666666,-1
033021,1983,day,3.62,1,4,2,0.16583333333333333,-1
033022,1983,day,1.98,0.99,2,1,0.0825,-1
033023,1983,day,2.8,1,3,2,0.15,-1
033026,1983,day,0.17999999999999994,0.08999999999999997,2,1,0.007499999999999997,-1
033027,1983,day,0.52,0.17000000000000004,4,1,0.01416666666666667,-1
033028,1983,day,1.38,0.69,2,1,0.057499999999999996,-1
033029,1983,day,3.44,0.72,6,2,0.1125,-1
033030,1983,day,4.86,0.99,6,2,0.15916666666666668,-1
033031,1983,day,5.12,0.9,6,2,0.1475,-1
033032,1983,day,4.92,0.95,6,2,0.13749999999999998,-1
033033,1983,day,4.140000000000001,1,6,2,0.09666666666666668,-1
033034,1983,day,3.8200000000000003,0.99,4,1,0.0825,-1
033035,1983,day,4.98,1,6,2,0.125,-1
033038,1983,day,0.6200000000000001,0.31000000000000005,2,1,0.025833333333333337,-1
033039,1983,day,1.02,0.51,2,1,0.0425,-1
033040,1983,day,0.6000000000000001,0.30000000000000004,2,1,0.025000000000000005,-1
034019,1983,day,1,1,1,1,0.08333333333333333,-1
034020,1983,day,1.99,1,2,1,0.08333333333333333,-1
034021,1983,day,1.99,1,2,1,0.08333333333333333,-1
034022,1983,day,1.97,1,2,1,0.08333333333333333,-1
034023,1983,day,2.55,0.99,3,1,0.0825,-1
034024,1983,day,2.49,0.85,3,1,0.07083333333333333,-1
034025,1983,day,2.3,0.6799999999999999,4,1,0.056666666666666664,-1
034026,1983,day,2.12,0.62,4,1,0.051666666666666666,-1
034027,1983,day,2.3600000000000003,0.9,4,1,0.075,-1
034029,1983,day,0.76,0.38,2,1,0.03166666666666667,-1
034030,1983,day,1.2,0.52,4,1,0.043333333333333335,-1
034031,1983,day,2.48,0.9,4,1,0.075,-1
034032,1983,day,1.54,0.51,4,1,0.0425,-1
034033,1983,day,2.3600000000000003,0.6,4,1,0.049999999999999996,-1
034034,1983,day,3.3,0.85,4,1,0.07083333333333333,-1
034035,1983,day,3.2,0.81,4,1,0.0675,-1
034036,1983,day,3.96,1,4,1,0.08333333333333333,-1
034037,1983,day,3.86,0.99,4,1,0.0825,-1
034038,1983,day,4,1,4,1,0.08333333333333333,-1
034039,1983,day,3.92,1,4,1,0.08333333333333333,-1
034040,1983,day,3.52,0.92,4,1,0.07666666666666667,-1
035018,1983,day,1,1,1,1,0.08333333333333333,-1
035019,1983,day,1,1,1,1,0.08333333333333333,-1
035021,1983,day,2.98,1,3,2,0.165,-1
035022,1983,day,2.59,0.95,3,2,0.1475,-1
035023,1983,day,2.61,0.95,3,2,0.14833333333333332,-1
035024,1983,day,2.8,0.96,3,2,0.15333333333333332,-1
035025,1983,day,2.08,0.98,3,2,0.09166666666666667,-1
035026,1983,day,1.94,0.65,4,2,0.08083333333333333,-1
035027,1983,day,1.52,0.76,2,1,0.06333333333333334,-1
035028,1983,day,1.06,0.53,2,1,0.04416666666666667,-1
035029,1983,day,1.48,0.43999999999999995,4,2,0.06166666666666667,-1
035030,1983,day,1.9600000000000002,0.5900000000000001,4,2,0.08166666666666668,-1
035031,1983,day,3.4,1,4,2,0.14166666666666666,-1
035032,1983,day,3.84,1,4,2,0.16,-1
035033,1983,day,3.8,0.99,4,2,0.15833333333333333,-1
035034,1983,day,2,1,2,1,0.08333333333333333,-1
035035,1983,day,2,1,2,1,0.08333333333333333,-1
035036,1983,day,1.96,0.98,2,1,0.08166666666666667,-1
035037,1983,day,1.84,0.92,2,1,0.07666666666666667,-1
035038,1983,day,1.92,0.96,2,1,0.08,-1
035039,1983,day,1.98,0.99,2,1,0.0825,-1
035040,1983,day,2,1,2,1,0.08333333333333333,-1
036019,1983,day,0.9,0.9,1,1,0.075,-1
036020,1983,day,0.88,0.88,1,1,0.07333333333333333,-1
036021,1983,day,0.95,0.95,1,1,0.07916666666666666,-1
036022,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
036023,1983,day,1.98,0.99,2,1,0.0825,-1
036024,1983,day,1.96,0.98,2,1,0.08166666666666667,-1
036026,1983,day,0.22,0.11,2,1,0.009166666666666667,-1
036027,1983,day,0.43999999999999995,0.21999999999999997,2,1,0.01833333333333333,-1
036028,1983,day,0.2177777777777778,0.1088888888888889,2,1,0.009074074074074075,-1
036029,1983,day,1.688888888888889,0.51,4,2,0.07037037037037037,-1
036030,1983,day,3.5199999999999996,0.74,6,2,0.1175,-1
036031,1983,day,2.34,0.6,6,2,0.09000000000000001,-1
036032,1983,day,1.72,0.35,6,2,0.055,-1
036033,1983,day,1.24,0.48,4,1,0.04,-1
036034,1983,day,2.96,0.88,4,2,0.12333333333333334,-1
036035,1983,day,3.18,1,4,2,0.1325,-1
036036,1983,day,3.62,1,4,2,0.15083333333333335,-1
036037,1983,day,1.66,0.83,2,1,0.06916666666666667,-1
036038,1983,day,2,1,2,1,0.08333333333333333,-1
036039,1983,day,3.5555555555555554,1,4,2,0.14814814814814814,-1
036040,1983,day,3.98,1,4,2,0.16583333333333333,-1
037024,1983,day,0.74,0.37,2,1,0.030833333333333334,-1
037025,1983,day,1.42,0.71,2,1,0.059166666666666666,-1
037026,1983,day,1,0.5,2,1,0.041666666666666664,-1
037027,1983,day,0.72,0.36,2,1,0.03,-1
037028,1983,day,1.1,0.55,2,1,0.04583333333333334,-1
037029,1983,day,0.96,0.48,2,1,0.04,-1
037030,1983,day,1.22,0.61,2,1,0.050833333333333335,-1
037031,1983,day,1.58,0.79,2,1,0.06583333333333334,-1
037032,1983,day,1.1800000000000002,0.5900000000000001,2,1,0.04916666666666667,-1
037033,1983,day,3.3200000000000003,0.92,4,1,0.07666666666666667,-1
037034,1983,day,1.88,0.94,2,1,0.07833333333333332,-1
037035,1983,day,3.44,0.98,4,1,0.08166666666666667,-1
037036,1983,day,3.24,0.98,4,1,0.08166666666666667,-1
037037,1983,day,3.62,0.92,4,1,0.07666666666666667,-1
037038,1983,day,4,1,4,1,0.08333333333333333,-1
037039,1983,day,3.94,0.99,4,1,0.0825,-1
037040,1983,day,3.94,0.99,4,1,0.0825,-1
038021,1983,day,1,1,1,1,0.08333333333333333,-1
038022,1983,day,0.21999999999999997,0.21999999999999997,1,1,0.01833333333333333,-1
038025,1983,day,0.16000000000000003,0.16000000000000003,1,1,0.013333333333333336,-1
038030,1983,day,0.04000000000000002,0.02000000000000001,2,1,0.0016666666666666676,-1
038031,1983,day,0.6599999999999999,0.32999999999999996,2,1,0.027499999999999997,-1
038032,1983,day,0.8799999999999999,0.43999999999999995,2,1,0.03666666666666666,-1
038033,1983,day,1.72,0.86,2,1,0.07166666666666667,-1
038034,1983,day,2,1,2,1,0.08333333333333333,-1
038035,1983,day,2,1,2,1,0.08333333333333333,-1
038036,1983,day,2,1,2,1,0.08333333333333333,-1
038037,1983,day,2,1,2,1,0.08333333333333333,-1
038038,1983,day,1.98,0.99,2,1,0.0825,-1
038039,1983,day,1.98,0.99,2,1,0.0825,-1
038040,1983,day,2,1,2,1,0.08333333333333333,-1
039021,1983,day,0.97,0.97,1,1,0.08083333333333333,-1
039022,1983,day,2,1,2,1,0.08333333333333333,-1
039025,1983,day,1.98,0.99,2,1,0.0825,-1
039026,1983,day,1.9,0.95,2,1,0.07916666666666666,-1
039027,1983,day,1.66,0.83,2,1,0.06916666666666667,-1
039028,1983,day,0.41999999999999993,0.20999999999999996,2,1,0.017499999999999998,-1
039029,1983,day,0.28,0.14,2,1,0.011666666666666667,-1
039030,1983,day,0.22,0.11,2,1,0.009166666666666667,-1
039032,1983,day,0.1200000000000001,0.06000000000000005,2,1,0.0050000000000000044,-1
039033,1983,day,0.04000000000000002,0.02000000000000001,2,1,0.0016666666666666676,-1
039034,1983,day,0.46,0.23,2,1,0.01916666666666667,-1
039035,1983,day,1.24,0.62,2,1,0.051666666666666666,-1
039036,1983,day,0.96,0.48,2,1,0.04,-1
039037,1983,day,0.96,0.48,2,1,0.04,-1
039038,1983,day,1.04,0.52,2,1,0.043333333333333335,-1
039039,1983,day,0.17999999999999994,0.08999999999999997,2,1,0.007499999999999997,-1
040019,1983,day,0.99,0.99,1,1,0.0825,-1
040020,1983,day,1.69,0.95,2,2,0.14083333333333334,-1
040021,1983,day,1.98,0.99,2,1,0.0825,-1
040022,1983,day,1.92,0.96,2,1,0.08,-1
040024,1983,day,1.82,0.91,2,1,0.07583333333333334,-1
040025,1983,day,0.7,0.35,2,1,0.029166666666666664,-1
040026,1983,day,1.68,0.84,2,1,0.06999999999999999,-1
040027,1983,day,3.4,0.97,4,2,0.14166666666666666,-1
040029,1983,day,2,1,2,1,0.08333333333333333,-1
040030,1983,day,2,1,2,1,0.08333333333333333,-1
040031,1983,day,2.6066666666666665,1,4,2,0.1086111111111111,-1
040032,1983,day,2.508888888888889,0.99,4,2,0.10453703703703704,-1
040033,1983,day,2.68,0.79,4,2,0.11166666666666668,-1
040034,1983,day,0.41999999999999993,0.20999999999999996,2,1,0.017499999999999998,-1
040035,1983,day,0.3400000000000001,0.17000000000000004,2,1,0.01416666666666667,-1
040036,1983,day,1.1800000000000002,0.5900000000000001,2,1,0.04916666666666667,-1
040037,1983,day,0.9,0.45,2,1,0.0375,-1
041018,1983,day,0.97,0.97,1,1,0.08083333333333333,-1
041019,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
041020,1983,day,0.43999999999999995,0.43999999999999995,1,1,0.03666666666666666,-1
041021,1983,day,0.69,0.69,1,1,0.057499999999999996,-1
041022,1983,day,0.18000000000000005,0.18000000000000005,1,1,0.015000000000000005,-1
041025,1983,day,1,0.5,2,1,0.041666666666666664,-1
041026,1983,day,0.41999999999999993,0.20999999999999996,2,1,0.017499999999999998,-1
041027,1983,day,0.26,0.13,2,1,0.010833333333333334,-1
042018,1983,day,0.96,0.96,1,1,0.08,-1
042019,1983,day,1.93,0.97,2,2,0.16083333333333333,-1
042020,1983,day,1.94,0.98,2,2,0.16166666666666665,-1
042021,1983,day,2.99,1,3,2,0.16583333333333333,-1
042022,1983,day,0.99,0.99,1,1,0.0825,-1
042023,1983,day,0.99,0.99,1,1,0.0825,-1
042024,1983,day,3.42,0.99,4,2,0.1425,-1
042025,1983,day,3.32,0.76,5,2,0.12416666666666666,-1
042026,1983,day,3.42,0.6799999999999999,8,3,0.08666666666666667,-0.7692307692307692
042027,1983,day,4.76,0.8200000000000001,8,3,0.1625,-0.5487179487179488
042028,1983,day,3.46,1,8,3,0.13,-0.923076923076923
042029,1983,day,3.6399999999999997,1,8,3,0.13583333333333333,-0.5460122699386504
042030,1983,day,3.54,1,6,3,0.1475,-0.28813559322033905
042031,1983,day,3.94,0.97,6,3,0.16416666666666666,-0.39086294416243655
042032,1983,day,1.4155555555555555,0.25,8,3,0.0525,-0.20634920634920637
042033,1983,day,2.08,0.6,8,3,0.07916666666666666,0.2631578947368421
042034,1983,day,4.72,0.8,8,3,0.16,-0.16666666666666669
042035,1983,day,4.3,0.83,8,3,0.155,-0.10752688172043015
042036,1983,day,3.34,0.65,8,3,0.12333333333333334,-0.12162162162162166
042037,1983,day,2.3200000000000003,0.65,4,2,0.09666666666666668,-1
043020,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
043021,1983,day,0.87,0.87,1,1,0.0725,-1
043022,1983,day,0.23,0.23,1,1,0.01916666666666667,-1
043025,1983,day,0.01,0.01,1,1,8.333333333333334e-4,-1
043028,1983,day,0.04000000000000002,0.02000000000000001,2,1,0.0016666666666666676,-1
043029,1983,day,1.28,0.64,2,1,0.05333333333333334,-1
043030,1983,day,1.4777777777777776,0.7388888888888888,2,1,0.061574074074074066,-1
043031,1983,day,1.74,0.87,2,1,0.0725,-1
043033,1983,day,1.5555555555555556,0.7777777777777778,2,1,0.06481481481481481,-1
043034,1983,day,1.1400000000000001,0.5700000000000001,2,1,0.04750000000000001,-1
043035,1983,day,1.48,0.74,2,1,0.06166666666666667,-1
043036,1983,day,2,1,2,1,0.08333333333333333,-1
044021,1983,day,0.64,0.64,1,1,0.05333333333333334,-1
044022,1983,day,0.83,0.83,1,1,0.06916666666666667,-1
044024,1983,day,0.49,0.49,1,1,0.04083333333333333,-1
044025,1983,day,3.7,0.97,4,2,0.15416666666666667,-1
044026,1983,day,0.8244444444444445,0.41222222222222227,2,1,0.034351851851851856,-1
044027,1983,day,2.5666666666666664,0.98,4,2,0.10694444444444444,0.5272727272727273
044028,1983,day,3.16,1,6,3,0.13166666666666668,0.5949367088607596
044029,1983,day,4.1,1,6,3,0.1708333333333333,0.5024390243902439
044030,1983,day,2.6399999999999997,1,4,2,0.10999999999999999,1
044031,1983,day,3.94,1,4,2,0.16416666666666666,0.0152284263959391
044032,1983,day,3.7,1,4,2,0.15416666666666667,0.08108108108108109
044033,1983,day,3.76,1,4,2,0.15666666666666665,0.06382978723404255
044034,1983,day,1.9,0.95,2,1,0.07916666666666666,1
044035,1983,day,2.16,0.9,4,2,0.09000000000000001,1
045021,1983,day,1.04,0.52,2,1,0.043333333333333335,-1
045022,1983,day,1.04,0.52,2,1,0.043333333333333335,-1
045024,1983,day,1.42,0.71,2,1,0.059166666666666666,-1
045025,1983,day,0.94,0.47,2,1,0.03916666666666666,-1
045026,1983,day,0.5444444444444444,0.2722222222222222,2,1,0.022685185185185183,-1
046020,1983,day,0.41,0.41,1,1,0.034166666666666665,-1
046023,1983,day,0.26444444444444454,0.13222222222222227,2,1,0.011018518518518523,-1
046024,1983,day,0.0466666666666667,0.02333333333333335,2,1,0.0019444444444444457,-1
046026,1983,day,0.1200000000000001,0.06000000000000005,2,1,0.0050000000000000044,-1
046027,1983,day,0.94,0.47,2,1,0.03916666666666666,-1
046028,1983,day,0.76,0.38,2,1,0.03166666666666667,-1
046030,1983,day,0.1200000000000001,0.06000000000000005,2,1,0.0050000000000000044,-1
046031,1983,day,0.26,0.13,2,1,0.010833333333333334,-1
046032,1983,day,0.10000000000000007,0.05000000000000004,2,1,0.00416666666666667,-1
046033,1983,day,1.8,0.9,2,1,0.075,-1
047020,1983,day,0.53,0.53,1,1,0.04416666666666667,-1
047022,1983,day,1.15,0.6599999999999999,2,1,0.05499999999999999,-1
047023,1983,day,2,0.6,4,2,0.085,-1
047024,1983,day,2.5300000000000002,0.8,5,2,0.09000000000000001,-1
047025,1983,day,0.46,0.46,1,1,0.03833333333333334,-1
047026,1983,day,0.40888888888888886,0.20444444444444443,2,1,0.017037037037037035,-1
047027,1983,day,0.45999999999999996,0.13,4,1,0.010833333333333334,-1
048018,1983,day,1,1,1,1,0.08333333333333333,-1
048019,1983,day,0.95,0.95,1,1,0.07916666666666666,-1
048020,1983,day,0.84,0.84,1,1,0.06999999999999999,-1
048021,1983,day,0.91,0.91,1,1,0.07583333333333334,-1
048022,1983,day,0.97,0.97,1,1,0.08083333333333333,-1
048023,1983,day,1.96,0.98,2,1,0.08166666666666667,-1
048024,1983,day,1.24,0.62,2,1,0.051666666666666666,-1
048025,1983,day,0.78,0.39,2,1,0.0325,-1
048026,1983,day,0.32000000000000006,0.16000000000000003,2,1,0.013333333333333336,-1
048027,1983,day,0.84,0.42,2,1,0.034999999999999996,-1
049018,1983,day,1,1,1,1,0.08333333333333333,-1
049019,1983,day,1.98,1,2,2,0.165,-1
049020,1983,day,1.98,1,2,2,0.165,-1
049021,1983,day,2.04,0.92,3,2,0.12333333333333334,-1
049022,1983,day,1.26,0.65,2,1,0.05416666666666667,-1
049023,1983,day,1.15,0.87,2,1,0.0725,-1
049024,1983,day,2.91,0.93,5,2,0.12666666666666668,-1
049025,1983,day,1.98,0.99,2,1,0.0825,-1
050018,1983,day,0.41,0.41,1,1,0.034166666666666665,-1
050019,1983,day,0.20999999999999996,0.20999999999999996,1,1,0.017499999999999998,-1
050020,1983,day,0.54,0.54,1,1,0.045000000000000005,-1
050021,1983,day,0.87,0.87,1,1,0.0725,-1
050022,1983,day,0.5,0.5,1,1,0.041666666666666664,-1
050023,1983,day,1.75,0.62,3,1,0.051666666666666666,-1
050024,1983,day,1.29,0.71,3,1,0.059166666666666666,-1
051018,1983,day,0.81,0.81,1,1,0.0675,-1
051019,1983,day,0.43999999999999995,0.43999999999999995,1,1,0.03666666666666666,-1
051020,1983,day,0.5911111111111111,0.5911111111111111,1,1,0.04925925925925926,-1
051021,1983,day,1.3066666666666666,0.6533333333333333,2,1,0.05444444444444444,-1
051022,1983,day,0.04000000000000002,0.02000000000000001,2,1,0.0016666666666666676,-1
051023,1983,day,0.30000000000000004,0.15000000000000002,2,1,0.012500000000000002,-1
052018,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
052019,1983,day,0.98,0.98,1,1,0.08166666666666667,-1
052020,1983,day,0.5900000000000001,0.5900000000000001,1,1,0.04916666666666667,-1
052022,1983,day,0.07999999999999996,0.07999999999999996,1,1,0.006666666666666664,-1
052023,1983,day,0.52,0.26,2,1,0.021666666666666667,-1
052024,1983,day,1.88,0.94,2,1,0.07833333333333332,-1
055020,1983,day,0.13,0.13,1,1,0.010833333333333334,-1
056009,1983,day,0.7544444444444445,0.7544444444444445,1,1,0.06287037037037037,-1
056010,1983,day,0.96,0.96,1,1,0.08,-1
056011,1983,day,0.89,0.89,1,1,0.07416666666666667,-1
056012,1983,day,0.92,0.92,1,1,0.07666666666666667,-1
056013,1983,day,0.96,0.96,1,1,0.08,-1
056014,1983,day,0.7388888888888888,0.7388888888888888,1,1,0.061574074074074066,-1
056019,1983,day,0.62,0.62,1,1,0.051666666666666666,-1
056020,1983,day,0.92,0.92,1,1,0.07666666666666667,-1
056021,1983,day,0.96,0.96,1,1,0.08,-1
059010,1983,day,0.41,0.41,1,1,0.034166666666666665,-1
059011,1983,day,0.97,0.97,1,1,0.08083333333333333,-1
059012,1983,day,0.93,0.93,1,1,0.0775,-1
059014,1983,day,0.37,0.37,1,1,0.030833333333333334,-1
059015,1983,day,0.89,0.89,1,1,0.07416666666666667,-1
059016,1983,day,0.4,0.4,1,1,0.03333333333333333,-1
059017,1983,day,0.13,0.13,1,1,0.010833333333333334,-1
059018,1983,day,0.56,0.56,1,1,0.04666666666666667,-1
059019,1983,day,0.6599999999999999,0.32999999999999996,2,1,0.027499999999999997,-1
229072,1983,day,2,1,2,1,0.08333333333333333,1
229073,1983,day,1.94,0.97,2,1,0.08083333333333333,1
229074,1983,day,1.72,0.86,2,1,0.07166666666666667,1
229075,1983,day,0.5800000000000001,0.29000000000000004,2,1,0.02416666666666667,1
229081,1983,day,0.82,0.41,2,1,0.034166666666666665,1
229082,1983,day,1.52,0.76,2,1,0.06333333333333334,1
229083,1983,day,0.56,0.28,2,1,0.023333333333333334,1
229085,1983,day,1.02,0.51,2,1,0.0425,1
229086,1983,day,0.52,0.26,2,1,0.021666666666666667,1
229087,1983,day,1.78,0.89,2,1,0.07416666666666667,1
